count,value,sources,authority_id,exactMatch,broadMatch,narrowMatch,closeMatch,relatedMatch
2,Ringpanzerkette,khi,47939900,,,,,
2,Kanne mit Ausgussrohr,khi,47972300,,,,,
2,Akanthuskapitell,khi,48023100,,http://vocab.getty.edu/aat/300001662,,,
2,Doppelkonsole,khi,20131601,,,,,
2,Doppeltor,khi,,,,,,
2,Architekturrahmen,khi,48136400,,,,,
2,Arkadenfries,khi,48032000,,,,,
2,mehrseitig,khi,,,,,,
2,Halle,khi,,,,,,
2,gerahmt (dreipassförmig),khi,,,,,,
2,Tafelreliquiar,khi,47953000,,,,,
2,Zwillingsfenster,khi,48032400,,,,,
2,zehneckig,khi,48094200,,,,,http://vocab.getty.edu/aat/300263821
2,Kreuzanhänger,khi,47941700,,,,,
2,pylonartig,khi,48109600,,,,,
2,sechsschiffig,khi,,,,,,
2,umlaufend,khi,48097800,,,,,
2,Medaillenanhänger,khi,47941300,,,,,
2,konisch-zylindrisch,khi,48114800,,,,,
2,siebeneckig,khi,48101600,,,,,http://vocab.getty.edu/aat/300378916
2,Nischengliederung,khi,47931400,,,,,
2,Kammergrabmal,khi,47950000,,,,,
2,kopfförmig,khi,48114400,,,,,http://vocab.getty.edu/aat/300262520
2,Kryptobasilika,khi,,,,,,
2,Pfeilerfigur,khi,47988900,,,,,
2,Dreikonchenchor,khi,48045400,,,,,
2,Dreifaszienarchitrav,khi,,,,,,
2,sechspassförmig,khi,48102200,,,,,http://vocab.getty.edu/aat/300175565
2,Doppelseite,khi,,,,,,
2,Dekastylos,khi,,,,,,
2,tordiert,khi,,,,,,
2,Giebelportal,khi,48018500,,,,,
2,fünfseitig,khi,48127600,,,,,
2,Scheibenreliquiar,khi,47953800,,http://vocab.getty.edu/aat/300187549,,,
2,komposit,khi,,,,,,
2,Lunette,khi,,,,,,
2,vierzehnbogig,marburg,,,,,,
2,Balkenbrücke,"hertziana,marburg",,,,,,
2,zwölfarmig,"hertziana,marburg",,,,,,
2,Flachkuppel,marburg,,,,,,
2,20-figurig,marburg,,,,,,
2,zweischneidig,marburg,,,,,,
2,Zylinderhalsbecher,marburg,,,,,,
2,Steigbügelgriff,marburg,,,,,,
2,20-zeilig,marburg,,,,,,
2,Stichkappentonne,marburg,48026100,http://vocab.getty.edu/aat/300452101,,,,
2,Knopfhenkel,marburg,,,,,,
2,Dreigiebelhaus,marburg,,,,,,
2,trichterförmig,marburg,48098400,,,,,http://vocab.getty.edu/aat/300200490
2,17-achsig,marburg,,,,,,
2,36-zeilig,marburg,,,,,,
2,Einsteckleuchter,marburg,,,,,,
2,wellenförmig,marburg,,,,,,
2,siebzehnachsig,marburg,,,,,,
2,Hängekapitell,marburg,,,,,,
2,rosettenförmig,"hertziana,marburg",,,,,,
2,dreizehnseitig,marburg,,,,,,
2,Per-Ur,marburg,,,,,,
2,Klapptisch,marburg,,,,,,
2,sechzehneckig,marburg,,,,,,
2,dreiläufig (mit gemeinsamem Antritt),"hertziana,marburg",,,,,,
2,36-teilig,marburg,,,,,,
2,achtarmig,"hertziana,marburg",,,,,,
2,winkelförmig,marburg,,,,,,
2,Aufsatzuhr,marburg,,,,,,
2,einseitig,marburg,,,,,,
2,ringförmig,"hertziana,marburg",,,,,,
2,18-zeilig,marburg,,,,,,
2,14-zeilig,marburg,,,,,,
2,5-zeilig,"hertziana,marburg",,,,,,
2,11-zeilig,marburg,,,,,,
2,halbseitig gerahmt,marburg,,,,,,
2,halbkreisfömig,hertziana,,,,,,
2,Blockaltar,hertziana,48009300,,http://vocab.getty.edu/aat/300003725,,,
2,Turmmonstranz,hertziana,47952800,http://vocab.getty.edu/aat/300395614,,,,
2,Gewändeportal,hertziana,48018700,,http://vocab.getty.edu/aat/300076641,,,
2,Wandtabernakel,hertziana,,,,,,
2,Kuppebau,hertziana,,,,,,
2,Kastenaltar,hertziana,48008900,,http://vocab.getty.edu/aat/300003725,,,
2,Wandnischengrab,hertziana,47947600,,,,,
2,dreiläufig,hertziana,48013300,,,,,
2,Kapselreliquiar,hertziana,48001200,,http://vocab.getty.edu/aat/300187549,,,
2,Stift,hertziana,,,,,,
2,Treppengasse,hertziana,48010300,,,,,
2,sechsgeschossig,hertziana,48085300,,http://vocab.getty.edu/aat/300163697,,,
2,Kastellburg,hertziana,48073700,,http://vocab.getty.edu/aat/300006891,,,
2,Arkadenhof,hertziana,48012100,,,,,
2,Tischgrab,hertziana,47948400,,,,,
2,Baldachinfigur,hertziana,47938200,,,,,
2,Kohle (schwarz),hertziana,,,,,,
2,Armreliquiar,hertziana,48002000,,http://vocab.getty.edu/aat/300263061,,,
2,doppelchörig,hertziana,48063100,,,,,
2,Faltblatt,hertziana,47982700,http://vocab.getty.edu/aat/300015577,,,,
2,Giebelhaus,hertziana,48067800,http://vocab.getty.edu/aat/300005522,,,,
1,vierundvierzigteilig,marburg,,,,,,
1,stamnoider Topf (ohne Henkel),marburg,,,,,,
1,zwanzigachsig,marburg,,,,,,
1,Standerker,marburg,,,,,,
1,Drillingsfenster,marburg,,,,,,
1,14-achsig,marburg,,,,,,
1,Dachhaus,marburg,,,,,,
1,neunbogig,marburg,,,,,,
1,Bartmannskrug,marburg,,,,,,
1,Bergholländer,marburg,,,,,,
1,Kelchkrater,marburg,47970200,http://vocab.getty.edu/aat/300198858,,,,
1,Pseudohallenkirche,marburg,,,,,,
1,elfteilig,marburg,,,,,,
1,viermanualig,marburg,,,,,,
1,Krüppelwalmdach,marburg,48041100,,http://vocab.getty.edu/aat/300002147,,,
1,23-geschossig,marburg,,,,,,
1,vielpassbogig,marburg,,,,,,
1,Heptagonal,marburg,,,,,,
1,einflammig,marburg,,,,,,
1,Pfostenstuhl,marburg,,,,,,
1,neunzehngeschossig,marburg,,,,,,
1,viertelgewendelter Antritt,marburg,,,,,,
1,einunddreißigteilig,marburg,,,,,,
1,Isopata-Typ,marburg,,,,,,
1,Fünfundzwanzigbogig,marburg,,,,,,
1,Crampton,marburg,,,,,,
1,Bodenstanduhr,marburg,,,,,,
1,zwölfgeschossig,marburg,,,,,,
1,Turmvilla,marburg,,,,,,
1,zehnbogig,marburg,,,,,,
1,Chorseitenturmkirche,marburg,,,,,,
1,kolbenförmig,marburg,,,,,,
1,Ständerbau,marburg,48065200,,http://vocab.getty.edu/aat/300111619,,,
1,"Südwand, rechts der Tür in der Raumecke",marburg,,,,,,
1,hufeisenspitzbögig,marburg,,,,,,
1,dreimanualig,marburg,,,,,,
1,neunarmig,marburg,,,,,,
1,24-geschossig,marburg,,,,,,
1,Hängeuhr,marburg,,,,,,
1,26-geschossig,marburg,,,,,,
1,26-zeilig,marburg,,,,,,
1,fünfundfünfzigteilig,marburg,,,,,,
1,rampenförmig,marburg,,,,,,
1,Dachtruhe,marburg,,,,,,
1,Fächerschale,marburg,,,,,,
1,Eckkachel,marburg,,,,,,
1,Fünfkonchenanlage,marburg,,,,,,
1,Kugelaryballos,marburg,,,,,,
1,Oinochoe mit Deckel,marburg,,,,,,
1,Greifenfibel,marburg,,,,,,
1,Höhlenrefektorium,marburg,,,,,,
1,Höhlenraum,marburg,,,,,,
1,Pavillion,marburg,,,,,,
1,Per-Nou,marburg,,,,,,
1,Antenkapitell,marburg,,,,,,
1,fußförmig,marburg,,,,,,
1,Tripylon,marburg,,,,,,
1,figürlich,marburg,,,,,,
1,dreitürig,marburg,,,,,,
1,16-achsig,marburg,,,,,,
1,Spaltoktaeder,marburg,,,,,,
1,kasemattiert,marburg,,,,,,
1,Altdeutsche Deckung,marburg,,,,,,
1,7,marburg,,,,,,
1,14-Schluss,marburg,,,,,,
1,fünfflammig,marburg,,,,,,
1,Quadrantenform,marburg,,,,,,
1,elfbogig,marburg,,,,,,
1,21-zeilig,marburg,,,,,,
1,12-zeilig,marburg,,,,,,
1,30-zeilig,marburg,,,,,,
1,22-zeilig,marburg,,,,,,
1,zweiundzwanzigteilig,marburg,,,,,,
1,freitragend,marburg,,,,,,
1,Bügelhenkel,marburg,,,,,,
1,Blendfenster,marburg,,,,,,
1,neunzehnteilig,marburg,,,,,,
1,vierflammig,marburg,,,,,,
1,32-teilig,marburg,,,,,,
1,Dreikirchen-Basilika,marburg,,,,,,
1,Steigbügelkrug,marburg,,,,,,
1,neunteilig,marburg,,,,,,
1,elfgeschossig,marburg,,,,,,
1,zwölfteilig,marburg,,,,,,
1,kristallförmig,marburg,,,,,,
1,sechsbahnig,marburg,,,,,,
1,Rohr-Quadratmast,marburg,,,,,,
1,zweihenkelig,marburg,,,,,,
1,vierzonig,marburg,,,,,,
1,16-zeilig,marburg,,,,,,
1,4-zeilig,marburg,,,,,,
1,19-zeilig,marburg,,,,,,
1,zehngeschossig,marburg,,,,,,
1,eselsrückenförmig,marburg,,,,,,
1,einmanualig,marburg,,,,,,
1,S-Fibel,marburg,,,,,,
1,Daubenkrug,marburg,,,,,,
1,Auslegerbrücke,marburg,,,,,,
1,13-achsig,marburg,,,,,,
1,Stahlfachwerk,marburg,,,,,,
1,achtzehnachsig,marburg,,,,,,
1,zwölfjochig,marburg,,,,,,
1,Felsenwohnung,hertziana,20131619,,,,,
1,Bastionärbefestigung (altitalienisch),hertziana,,,,,,
1,Sonnenmonstranz,hertziana,,,,,,
1,Reiterstand,hertziana,,,,,,
1,Edicola,hertziana,,,,,,
1,Segmentbogenportal,hertziana,48017700,,,,,
1,Wanduhr,hertziana,47952100,http://vocab.getty.edu/aat/300041592,,,,
1,Marmor,hertziana,,,,,,
1,sechsbogig,hertziana,48103200,,,,,
1,Kompositretabel,hertziana,20131671,,,,,
1,Eckschrank,hertziana,20131612,,,,,
1,Sammelzeichnung,hertziana,47995900,,,,,
1,Maßwerkarkade,hertziana,48011100,,,,,
1,Amphora mit Deckel,hertziana,47981100,,http://vocab.getty.edu/aat/300148696,,,
1,Staffelchor,hertziana,48044600,,,,,
1,Ziehbrunnen,hertziana,47983000,,http://vocab.getty.edu/aat/300152327,,,
1,Bastionärbefestigung (irregulär),hertziana,,,,,,
1,Glas,hertziana,,,,,,
1,Kugel,hertziana,48113600,,,,,
1,gedrehte Säule,hertziana,48015200,,,,,
1,sechsarmig,hertziana,48103400,,,,,
1,Dreikonchenanlage,hertziana,48062300,http://vocab.getty.edu/aat/300004821,,,,
1,Doppelkapitell,hertziana,48022700,,http://vocab.getty.edu/aat/300001662,,,
1,versenktes Relief,hertziana,48002300,http://vocab.getty.edu/aat/300186231,,,,
1,Papier (weiß),hertziana,,,,,,
1,Eckhaus,hertziana,48069600,,http://vocab.getty.edu/aat/300004790,,,
1,Wandgrabmal,hertziana,,,,,,
1,Fußreliquiar,hertziana,47954400,,http://vocab.getty.edu/aat/300263061,,,
1,95-figurig,hertziana,,,,,,
1,Terrassengarten,hertziana,48070900,http://vocab.getty.edu/aat/300404778,,,,
1,Springbrunnen,hertziana,47983600,,http://vocab.getty.edu/aat/300006179,,,
1,vierläufig (mit gemeinsamem Antritt),hertziana,,,,,,
1,Model,hertziana,,,,,,
1,vierzehnteilig,hertziana,,,,,,
1,hal,hertziana,,,,,,
1,35-figurig,hertziana,,,,,,
1,Bogenfries,hertziana,48031800,,,,,
1,zweirädrig,hertziana,,,,,,
1,Tonnengewölbe mit Stichkappen,hertziana,,,,,,
1,Doppelstatue,hertziana,47992700,,http://vocab.getty.edu/aat/300047600,,,
1,Baldachindenkmal,hertziana,47938400,,,,,
1,Kreuz,hertziana,,,,,,
1,Kuppel der Gedächtniskapelle für den heiligen Justus,hertziana,,,,,,
1,Doppeltheater,hertziana,,,,,,
1,pilzförmig,hertziana,48110200,,,,,
1,Tischaltar,hertziana,20131728,http://vocab.getty.edu/aat/300411357,,,,
1,eiförmig,hertziana,48130400,,,,,http://vocab.getty.edu/aat/300121943
1,Konsolfries,hertziana,48031600,,http://vocab.getty.edu/aat/300123582,,,
1,einläufig,hertziana,,,,,,
1,mit Zwischenpodesten,hertziana,,,,,,
1,mehrteilig (4-teilig),hertziana,,,,,,
1,Doppelbasilika,hertziana,48063300,,,,,
1,ornamentiert,hertziana,48111800,,,,,
1,balusterförmig,hertziana,48135000,,,,,http://vocab.getty.edu/aat/300003287
1,Sechskonchenanlage,hertziana,,,,,,
1,vierachsig,hertziana,48097000,,,,,
1,sechzehnteilig,hertziana,48102000,,,,,
1,30-figurig,hertziana,,,,,,
1,39-figurig,hertziana,,,,,,
1,dreispitzig,hertziana,,,,,,
1,Ecken beschnitten,hertziana,,,,,,
1,Karniesbogen,hertziana,,,,,,
1,vierpassförmig im Oval,hertziana,48096200,,,,,
1,Pflanzenkapitell,hertziana,48020700,,http://vocab.getty.edu/aat/300001662,,,
1,Flachrel,hertziana,,,,,,
1,Kielbogenportal,hertziana,48018100,,http://vocab.getty.edu/aat/300076641,,,
1,rund gerahmt (achteckig),hertziana,,,,,,
1,Tetraptychon,hertziana,47997600,,,,,
1,oval im Achteck,hertziana,48111200,,http://vocab.getty.edu/aat/300263817,,,
1,Sitzfigur,hertziana,,,,,,
1,dreikanalig,hertziana,,,,,,
1,Architrav,hertziana,,,,,,
1,Hermenpfeiler,hertziana,,,,,,
1,Höhlenkrypta,hertziana,48060300,,,,,
1,Reihenhaus,hertziana,48065800,http://vocab.getty.edu/aat/300132989,,,,
1,Zweiturmfassade,hertziana,20131754,,,,,
1,Kreide (schwarz),hertziana,,,,,,
1,Kreide (rot),hertziana,,,,,,
1,Pfeiler,hertziana,,,,,,
1,gezackt,hertziana,,,,,,
1,Schlüsselscharte,hertziana,48072700,,,,,
1,Rankeninitiale,hertziana,20131696,,http://vocab.getty.edu/aat/300417548,,,
1,Figurentabernakel,hertziana,,,,,,
1,Spiralfries,hertziana,48031000,,,,,
1,geschwungen (Vorderkante),hertziana,,,,,,
1,Tetrapylon,hertziana,48052200,,,,,
1,Fußschale,hertziana,47963000,,,,,
1,keilförmig,hertziana,,,,,,
1,Krückenkapitell,hertziana,,,,,,
