count,value,sources,authority_id,exactMatch,broadMatch,narrowMatch,closeMatch,relatedMatch
617,Außenbau,"hertziana,khi",49685300,,,,,
609,Rahmen,"hertziana,khi",48145400,http://vocab.getty.edu/aat/300189814,,,,
592,Wohnhaus,"hertziana,khi,marburg",49746600,http://vocab.getty.edu/aat/300005433,,,,
583,Anhänger,"hertziana,khi",,,,,,
567,Konsole,"hertziana,khi",49614900,http://vocab.getty.edu/aat/300003604,,,,
560,Modell,"hertziana,khi",49463200,http://vocab.getty.edu/aat/300047753,,,,
552,Serie,"hertziana,khi",49430800,http://vocab.getty.edu/aat/300027349,,,,
550,Villa,"hertziana,khi,marburg",49751500,http://vocab.getty.edu/aat/300005517,,,,
548,Fries,"hertziana,khi",49629500,,,,,http://vocab.getty.edu/aat/300123582
534,Haus,"hertziana,khi,marburg",,,,,,
520,Kopf,"hertziana,khi",,,,,,
512,Bozzetto,"hertziana,khi",49534500,http://vocab.getty.edu/aat/300047838,,,,
504,Dom,"hertziana,khi",49742100,,,,http://vocab.getty.edu/aat/300007501,
490,Plakette,"hertziana,khi",49443300,http://vocab.getty.edu/aat/300010262,,,,
490,Stadttor,"hertziana,khi",49944100,http://vocab.getty.edu/aat/300005080,,,,
472,Skizzenbuchblatt,"hertziana,khi",49427500,,http://vocab.getty.edu/aat/300115833,,,
452,Kastell,"hertziana,khi",49948100,http://vocab.getty.edu/aat/300008440,,,,
446,Teil,"hertziana,khi",45066500,http://vocab.getty.edu/aat/300241583,,,,
439,Campanile,"hertziana,khi",49720500,http://vocab.getty.edu/aat/300132457,,,,
432,Tisch,"hertziana,khi",48616200,http://vocab.getty.edu/aat/300039548,,,,
426,Teller,"hertziana,khi",49174600,http://vocab.getty.edu/aat/300042991,,,,
415,Altarflügel,"hertziana,khi",48912300,,http://vocab.getty.edu/aat/300182755,,,
407,Inschrift,"hertziana,khi",49489300,,,,,http://vocab.getty.edu/aat/300028702
406,Palast,"hertziana,khi",49754200,http://vocab.getty.edu/aat/300005734,,,,
400,Garten,"hertziana,khi,marburg",49838400,http://vocab.getty.edu/aat/300008090,,,,
389,Aufriss,"hertziana,khi",49441700,http://vocab.getty.edu/aat/300034065,,,,
388,Weihwasserbecken,"hertziana,khi,marburg",48848600,,http://vocab.getty.edu/aat/300111961,,,
386,Inschrifttafel,"hertziana,khi",49488700,,http://vocab.getty.edu/aat/300028879,,,
385,Liegefigur,"hertziana,khi,marburg",49481500,,http://vocab.getty.edu/aat/300047090,,,
385,Bauschmuck,"hertziana,khi",49582700,,http://vocab.getty.edu/aat/300000885,,,
385,Leuchter,"hertziana,khi",49017800,http://vocab.getty.edu/aat/300180041,,,,
383,Kuppelbild,"hertziana,khi",49540600,,http://vocab.getty.edu/aat/300033644,,,
364,Kanzel,"hertziana,khi",48893300,http://vocab.getty.edu/aat/300003790,,,,
357,technische Zeichnung,"hertziana,khi",49402200,http://vocab.getty.edu/aat/300034789,,,,
356,Raum,"hertziana,khi",49666800,http://vocab.getty.edu/aat/300004044,,,,
354,Mosaik,"hertziana,khi",49461500,http://vocab.getty.edu/aat/300015342,,,,
353,Bibliothek,"hertziana,khi,marburg",,,,,,
352,Sockel,"hertziana,khi",49601600,http://vocab.getty.edu/aat/300080499,,,,
350,Lünettenbild,"hertziana,khi",49539800,,,,,
348,Tierfigur,"hertziana,khi",49422100,,http://vocab.getty.edu/aat/300189808,,,http://vocab.getty.edu/aat/300386044
344,Denkmal,"hertziana,khi,marburg",49381800,http://vocab.getty.edu/aat/300006956,,,,
341,Mittelbild,"hertziana,khi",49539400,,http://vocab.getty.edu/aat/300233844,,,
331,Supraporte,"hertziana,khi",49599400,http://vocab.getty.edu/aat/300002911,,,,
330,Wandteppich,"hertziana,khi",,,,,,
328,Burg,"hertziana,khi,marburg",49955000,http://vocab.getty.edu/aat/300006891,,,,
324,Plan,"hertziana,khi",,,,,,
324,Kelch,"hertziana,khi",48881300,,,http://vocab.getty.edu/aat/300194762;http://vocab.getty.edu/aat/300197310,,
318,Säule,"hertziana,khi",49605400,http://vocab.getty.edu/aat/300001571,,,,
314,Basis,"hertziana,khi,marburg",,,,,,
312,Mitteltafel,"hertziana,khi",49463800,,http://vocab.getty.edu/aat/300076035,,,
309,Tür,"hertziana,khi",49594900,http://vocab.getty.edu/aat/300002803,,,,
307,Stuhl,"hertziana,khi",48617600,http://vocab.getty.edu/aat/300037772,,,,
302,Epitaph,"hertziana,khi,marburg",48433400,http://vocab.getty.edu/aat/300028729,,,,
299,Ort,"hertziana,khi",,,,,,
294,Hof,"hertziana,khi",49674800,http://vocab.getty.edu/aat/300107979,,,,
291,Abguss,"hertziana,khi",49561700,http://vocab.getty.edu/aat/300047806,,,,
290,Turm,"hertziana,khi,marburg",49661100,,,http://vocab.getty.edu/aat/300004847;http://vocab.getty.edu/aat/300003615,,
268,Ziborium,"hertziana,khi,marburg",,,,,,
262,Krypta,"hertziana,khi",49716600,http://vocab.getty.edu/aat/300004618,,,,
260,Truhe,"hertziana,khi",48614500,http://vocab.getty.edu/aat/300038992,,,,
258,Oratorium,"hertziana,khi",49694800,http://vocab.getty.edu/aat/300007459,,,,
254,Vase,"hertziana,khi,marburg",49170600,,,http://vocab.getty.edu/aat/300132254,,
252,Grabstein,"hertziana,khi,marburg",48431000,http://vocab.getty.edu/aat/300005923,,,,
252,Pavillon,"hertziana,khi,marburg",,,,,,
248,Visitenkarte,"hertziana,khi",49283200,,,http://vocab.getty.edu/aat/300026767;http://vocab.getty.edu/aat/300026823,,
246,Medaillon,"hertziana,khi",,,,,,
241,Antependium,"hertziana,khi",48906600,http://vocab.getty.edu/aat/300265255,,,,
240,Figur,"hertziana,khi",45252300,http://vocab.getty.edu/aat/300189808,,,,
238,Objekt,"hertziana,khi,marburg",49457900,,,,http://vocab.getty.edu/aat/300047210,
237,Tempel,"hertziana,khi",49691200,http://vocab.getty.edu/aat/300007595,,,,
236,Rekonstruktionszeichnung,"hertziana,khi",49402800,,http://vocab.getty.edu/aat/300081531,,,
233,Innendekoration,"hertziana,khi",49581800,,http://vocab.getty.edu/aat/300054184,,,
230,Chorgestühl,"hertziana,khi",48898800,http://vocab.getty.edu/aat/300076128,,,,
229,Skizzenbuch,"hertziana,khi",49428600,http://vocab.getty.edu/aat/300027354,,,,
227,Decke (Bauteil),"hertziana,khi",20220006,http://vocab.getty.edu/aat/300002031,,,,
227,Innenhof,"hertziana,khi,marburg",49674200,http://vocab.getty.edu/aat/300004095,,,,
225,Sinopie,"hertziana,khi",49525900,http://vocab.getty.edu/aat/300034464,,,,
224,Kamin,"hertziana,khi",49617900,http://vocab.getty.edu/aat/300052267,,,,
223,Bildseite,"hertziana,khi",49390000,,http://vocab.getty.edu/aat/300264522,,,
222,Brücke,"hertziana,khi",49877900,http://vocab.getty.edu/aat/300007836,,,,
221,Landschaft,"hertziana,khi",,,,,,
220,Loggia,"hertziana,khi",49613000,http://vocab.getty.edu/aat/300004137,,,,
217,Kreuz,"hertziana,khi,marburg",48887700,http://vocab.getty.edu/aat/300235443,,,,
216,Zwickelbild,"hertziana,khi",49535500,,http://vocab.getty.edu/aat/300033644,,,
206,Fenster (Glasmalerei),"hertziana,khi",49520300,,http://vocab.getty.edu/aat/300263722,,,
203,Sakristei,"hertziana,khi",49713900,http://vocab.getty.edu/aat/300004631,,,,
198,Schrank,"hertziana,khi,marburg",48621000,http://vocab.getty.edu/aat/300039183,,,,
195,Kathedrale,"hertziana,khi",49731000,http://vocab.getty.edu/aat/300007501,,,,
189,Album,"hertziana,khi",49316600,http://vocab.getty.edu/aat/300026690,,,,
188,Kaminmantel,khi,49617700,http://vocab.getty.edu/aat/300052347,,,,
188,Inschriftstein,khi,20930088,,,,http://vocab.getty.edu/aat/300028719,
185,Treppenhaus,"hertziana,khi",49595900,http://vocab.getty.edu/aat/300004324,,,,
184,Tafelbild,"hertziana,khi,marburg",,,,,,
183,Apsis,"hertziana,khi",49647400,http://vocab.getty.edu/aat/300004607,,,,
183,Einband,"hertziana,khi",49388300,http://vocab.getty.edu/aat/300055023,,,,
182,Taufstein,"hertziana,khi,marburg",48853100,,http://vocab.getty.edu/aat/300080617,,,
180,Stadtplan,"hertziana,khi",49357100,http://vocab.getty.edu/aat/300263886,,,,
179,Brunnenfigur,"hertziana,khi",49396500,,http://vocab.getty.edu/aat/300189808,,,
179,Sitzbank,"hertziana,khi,marburg",,,,,,
169,Kandelaber,"hertziana,khi",49019200,,,,http://vocab.getty.edu/aat/300037584,
169,Treppe,"hertziana,khi",49596500,http://vocab.getty.edu/aat/300003228,,,,
168,Spiegel,"hertziana,khi",49058200,http://vocab.getty.edu/aat/300037682,,,,
167,Kuppel,"hertziana,khi",49613700,http://vocab.getty.edu/aat/300001280,,,,
165,Theater,"hertziana,khi",49909700,http://vocab.getty.edu/aat/300007117,,,,
165,Schloss,"hertziana,khi",,,,,,
165,Platte,"hertziana,khi",48146200,,,,,http://vocab.getty.edu/aat/300001203
158,Seitenschiff,"hertziana,khi",49718200,,http://vocab.getty.edu/aat/300004627,,http://vocab.getty.edu/aat/300004284,
158,Fußboden,"hertziana,khi",49628700,http://vocab.getty.edu/aat/300002060,,,,
156,Museum,"hertziana,khi",49921000,http://vocab.getty.edu/aat/300005768,,,,
155,Pendentifbild,"hertziana,khi",49538800,,http://vocab.getty.edu/aat/300033644,,,
153,Karikatur,"hertziana,khi",49486300,,,,http://vocab.getty.edu/aat/300015634,
153,Andachtsbild,"hertziana,khi,marburg",49545100,http://vocab.getty.edu/aat/300178242,,,,
153,Kartusche,"hertziana,khi,marburg",,,,,,
150,Portikus,"hertziana,khi",49608000,http://vocab.getty.edu/aat/300004145,,,,
149,Querhaus,"hertziana,khi",49714500,http://vocab.getty.edu/aat/300004645,,,,
147,Halbfigur,"hertziana,khi",49510000,http://vocab.getty.edu/aat/300047469,,,,
145,Portaldekoration,"hertziana,khi",49581600,,http://vocab.getty.edu/aat/300266794;http://vocab.getty.edu/aat/300076641,,,
141,Schnitt,"hertziana,khi",,,,,,
141,Fenster,"hertziana,khi",,,,,,
136,Festung,"hertziana,khi",49951000,http://vocab.getty.edu/aat/300006894,,,,
135,Altaraufsatz,"hertziana,khi",48915300,,,http://vocab.getty.edu/aat/300076035,,
134,Vorzeichnung,"hertziana,khi,marburg",49401500,,,,http://vocab.getty.edu/aat/300068293,
131,Lesepult,"hertziana,khi",48989400,http://vocab.getty.edu/aat/300039790,,,,
130,Zimmer,"hertziana,khi",49584500,,http://vocab.getty.edu/aat/300004044,,,
129,Band,"hertziana,khi",,,,,,
128,Kommode,"hertziana,khi",48624700,http://vocab.getty.edu/aat/300039009,,,,
128,Konvent,"hertziana,khi",49707700,,http://vocab.getty.edu/aat/300000632,,,
127,Chorschranke,"hertziana,khi,marburg",48897100,,,,http://vocab.getty.edu/aat/300078129,
127,Fußbodenmosaik,"hertziana,khi,marburg",49460900,,http://vocab.getty.edu/aat/300015342,,,
126,Bordüre,"hertziana,khi",49535100,http://vocab.getty.edu/aat/300010252,,,,
125,Wandmosaik,"hertziana,khi",49460100,,http://vocab.getty.edu/aat/300015342,,,
125,Chor,"hertziana,khi",49720300,http://vocab.getty.edu/aat/300104479,,,,
122,Tor,"hertziana,khi",49598500,http://vocab.getty.edu/aat/300002916,,,,
120,Rathaus,"hertziana,khi,marburg",49969800,http://vocab.getty.edu/aat/300163013,,,,
120,Skulptur,"hertziana,khi",,,,,,
120,Kasel,"hertziana,khi,marburg",48869100,http://vocab.getty.edu/aat/300210424,,,,
120,Landkarte,"hertziana,khi",49357700,http://vocab.getty.edu/aat/300028361,http://vocab.getty.edu/aat/300028094,,,
119,Portalrahmen,"hertziana,khi",49608600,http://vocab.getty.edu/aat/300001488,,,,
117,Abtei,"hertziana,khi",49743700,http://vocab.getty.edu/aat/300000642,,,,
117,Textblatt,"hertziana,khi",49286000,,http://vocab.getty.edu/aat/300263751,,,
116,Apsisbild,"hertziana,khi",49544900,,http://vocab.getty.edu/aat/300033644,http://vocab.getty.edu/aat/300004607,,
111,Krankenhaus,"hertziana,khi,marburg",49898400,http://vocab.getty.edu/aat/300006676,,,,
110,Ädikula,"hertziana,khi",49649800,http://vocab.getty.edu/aat/300002574,,,,
109,Karton,"hertziana,khi",,,,,,
109,Teppich,"hertziana,khi",49422900,http://vocab.getty.edu/aat/300185756,,,,
109,Langhaus,"hertziana,khi",49716400,http://vocab.getty.edu/aat/300004627,,,,
108,Fassadendekoration,"hertziana,khi",49582100,,http://vocab.getty.edu/aat/300002526,,,
108,Baptisterium,"hertziana,khi",49720700,http://vocab.getty.edu/aat/300007444,,,,
108,Wohnturm,"hertziana,khi",49745400,http://vocab.getty.edu/aat/300182716,,,,
107,Stadtmauer,"hertziana,khi",49944500,http://vocab.getty.edu/aat/300005072,,,,
107,Vorhalle,"hertziana,khi",49658700,,,,http://vocab.getty.edu/aat/300083076,
105,Konsolfigur,"hertziana,khi,marburg",49484700,,http://vocab.getty.edu/aat/300378995,,,
104,Moschee,"hertziana,khi",49695800,http://vocab.getty.edu/aat/300007544,,,,
104,Galerie,"hertziana,khi",,,,,,
102,Schrifttafel,"hertziana,khi",48986600,,http://vocab.getty.edu/aat/300028879,,,
101,Schale,"hertziana,khi",49178600,http://vocab.getty.edu/aat/300042964,,,,
101,Fingerring,marburg,,,,,,
100,Krug,"hertziana,khi",49187200,http://vocab.getty.edu/aat/300045685,,,,
95,Gesims,"hertziana,khi",49623100,http://vocab.getty.edu/aat/300001788,,,,
95,Zwickelfeld,"hertziana,khi",49398500,,http://vocab.getty.edu/aat/300002665,,,
94,Grotte,"hertziana,khi",49833000,http://vocab.getty.edu/aat/300006807,,,,
94,Gitter,"hertziana,khi",49619900,http://vocab.getty.edu/aat/300163920,,,,
94,Presbyterium,"hertziana,khi",49714700,http://vocab.getty.edu/aat/300005648,,,,
94,Mittelschiff,hertziana,49670400,,http://vocab.getty.edu/aat/300004627,,,
93,Nische,"hertziana,khi",49612000,http://vocab.getty.edu/aat/300002704,,,,
93,Mensch-Tier-Gruppe,"hertziana,khi",49513800,,http://vocab.getty.edu/aat/300400898,,,
92,Kanne,"hertziana,khi,marburg",49191000,http://vocab.getty.edu/aat/300194765,,,,
90,Taufbecken,"hertziana,khi",20130438,,http://vocab.getty.edu/aat/300080617,,,
89,Pilaster,"hertziana,khi",49610600,http://vocab.getty.edu/aat/300002737,,,,
89,Titelblatt,"hertziana,khi",49285200,http://vocab.getty.edu/aat/300055033,,,,
89,Aufsatz,"hertziana,khi",,,,,,
89,Kasten,"hertziana,khi",48148200,,,,http://vocab.getty.edu/aat/300045643,
88,Altarflügel (Innenseite),"hertziana,khi",,,,,,
87,Hotel,"hertziana,khi",49763100,http://vocab.getty.edu/aat/300007166,,,,
87,Türrahmen,"hertziana,khi",49592500,http://vocab.getty.edu/aat/300002785,,,,
86,Gefäß,"hertziana,khi",,,,,,
86,Orgel,"hertziana,khi",48577000,http://vocab.getty.edu/aat/300041620,,,,
85,Vestibül,"hertziana,khi",49659500,http://vocab.getty.edu/aat/300083076,,,,
85,Türflügel,"hertziana,khi",49594300,,http://vocab.getty.edu/aat/300002784,,,
85,Skulpturdetail,"hertziana,khi",49427100,,http://vocab.getty.edu/aat/300133138,,,
84,Votivbild,"hertziana,khi",49418800,,http://vocab.getty.edu/aat/300178244,,,
84,Reiterstatue,"hertziana,khi",49438200,http://vocab.getty.edu/aat/300047606,,,,
84,Apsisdekoration,"hertziana,khi",49582500,,,http://vocab.getty.edu/aat/300004607,http://vocab.getty.edu/aat/300033644,
84,Gewände,"hertziana,khi",49622900,http://vocab.getty.edu/aat/300003146,,,,
84,Zwickelrelief,"hertziana,khi",49398300,,http://vocab.getty.edu/aat/300047230,,,
83,Bogen,"hertziana,khi",,,,,,
83,Monstranz,"hertziana,khi",48878000,http://vocab.getty.edu/aat/300083005,,,,
83,Hochaltar,"hertziana,khi",48906200,http://vocab.getty.edu/aat/300003728,,,,
82,Refektorium,"hertziana,khi,marburg",49698200,http://vocab.getty.edu/aat/300004347,,,,
82,Sekretär,"hertziana,khi",,,,,,
81,Cassonetafel,"hertziana,khi",49533500,,http://vocab.getty.edu/aat/300039007,,,
80,Ikone,"hertziana,khi",49508300,http://vocab.getty.edu/aat/300033945,,,,
80,liturgisches Gerät,"hertziana,khi",48883300,,,,,
80,Architrav,"hertziana,khi",49647200,http://vocab.getty.edu/aat/300001780,,,,
78,Orgelflügel,"hertziana,khi",48873600,,http://vocab.getty.edu/aat/300182755,,,
78,Brunnenanlage,"hertziana,khi",49397300,,,,http://vocab.getty.edu/aat/300006179,
78,Seitenflügel,"hertziana,khi",49665300,,http://vocab.getty.edu/aat/300004188,,,
76,Giebel,"hertziana,khi",49621300,http://vocab.getty.edu/aat/300002296,,,,
74,Kapitelsaal,"hertziana,khi,marburg",49703700,,,,http://vocab.getty.edu/aat/300007418,
74,Tragfigur,"hertziana,khi",49421000,,,http://vocab.getty.edu/aat/300107861,,
73,Sammelwerk,"hertziana,khi",49436000,,http://vocab.getty.edu/aat/300403969,,,
73,Negativ (schwarzweiß),hertziana,,,,,,
72,textiles Gewebe,"hertziana,khi",48270100,http://vocab.getty.edu/aat/300231565,,,,
72,Triumphbogen,"hertziana,khi",49377800,http://vocab.getty.edu/aat/300007003,,,,
72,Manuskript,"hertziana,khi",49299600,,,,http://vocab.getty.edu/aat/300028569,
71,Ring,"hertziana,khi",,,,,,
71,Tympanon,"hertziana,khi",49420400,http://vocab.getty.edu/aat/300002736,,,,
71,Architekturmodell,"hertziana,khi",49462800,http://vocab.getty.edu/aat/300379809,,,,
71,Kenotaph,"hertziana,khi",48430100,http://vocab.getty.edu/aat/300007027,,,,
70,Siegelstempel,khi,48986400,http://vocab.getty.edu/aat/300028877,,,,
70,Brief,"hertziana,khi",49351500,http://vocab.getty.edu/aat/300026879,,,,
70,Zierinitiale,hertziana,49495500,,http://vocab.getty.edu/aat/300168055,,,
69,Karyatide,"hertziana,khi",49485500,http://vocab.getty.edu/aat/300001583,,,,
69,Stadtbefestigung,"hertziana,khi",49944900,,http://vocab.getty.edu/aat/300006888,,,
68,Architekturzeichnung,"hertziana,khi",,,,,,
68,Prozessionsbild,"hertziana,khi",49440300,,,,,
67,Metope,"hertziana,khi",49466800,http://vocab.getty.edu/aat/300001824,,,,
67,Gebäudeflügel,"hertziana,khi",49651900,http://vocab.getty.edu/aat/300004188,,,,
67,Familienkapelle,"hertziana,khi",49737300,,http://vocab.getty.edu/aat/300007461,,,
66,Dekor,"hertziana,khi",49532800,http://vocab.getty.edu/aat/300229940,,,,
65,Querschnitt,"hertziana,khi",49440500,http://vocab.getty.edu/aat/300034254,,,,
65,Atrium,"hertziana,khi",49686700,http://vocab.getty.edu/aat/300004097,,,,
65,Schild,"hertziana,khi,marburg",,,,,,
65,Pfeiler,"hertziana,khi",49611400,http://vocab.getty.edu/aat/300264605,,,,
64,Giebelfeld,"hertziana,khi,marburg",49620900,,http://vocab.getty.edu/aat/300002299,,,
63,Becken,"hertziana,khi",,,,,,
63,Leuchterfigur,"hertziana,khi",49017200,,http://vocab.getty.edu/aat/300037583,,,
62,Glocke,"hertziana,khi",48895700,http://vocab.getty.edu/aat/300041872,,,,
61,Vortragekreuz,"hertziana,khi,marburg",48850300,http://vocab.getty.edu/aat/300263685,,,,
61,Baldachin,"hertziana,khi",49646400,http://vocab.getty.edu/aat/300003762,,,,
61,Archivolte,"hertziana,khi",49647000,http://vocab.getty.edu/aat/300001152,,,,
60,Verwaltungsgebäude,"hertziana,khi,marburg",49775800,http://vocab.getty.edu/aat/300007049,,,,
60,Gruppe,"hertziana,khi",,,,,,
59,Mausoleum,"hertziana,khi",48421200,http://vocab.getty.edu/aat/300005891,,,,
58,Altarbekrönung,"hertziana,khi,marburg",48914500,,http://vocab.getty.edu/aat/300003729,,,
58,Schlussstein,"hertziana,khi",49621700,http://vocab.getty.edu/aat/300001183,,,,
57,Schnalle,"hertziana,marburg",,,,,,
56,Kanal,"hertziana,khi",49848200,http://vocab.getty.edu/aat/300008713,,,,
56,Postament,"hertziana,khi",48145600,http://vocab.getty.edu/aat/300001744,,,,
56,Tympanonrelief,"hertziana,khi",49420200,,http://vocab.getty.edu/aat/300002736;http://vocab.getty.edu/aat/300047230,,,
56,Türsturz,"hertziana,khi",49590700,,http://vocab.getty.edu/aat/300069796,,,
56,Nebengebäude,"hertziana,khi",49670000,http://vocab.getty.edu/aat/300008001,,,,
55,Thron,"hertziana,khi",48616600,http://vocab.getty.edu/aat/300038141,,,,
55,Messer,"hertziana,marburg",,,,,,
54,Säulenbasis,"hertziana,khi",49605000,http://vocab.getty.edu/aat/300233843,,,,
54,Altarflügel (Außenseite),"hertziana,khi",,,,,,
54,Glockenturm,"hertziana,khi",49717000,http://vocab.getty.edu/aat/300004848,,,,
54,Fenster (Bauelement),"hertziana,khi",49634400,http://vocab.getty.edu/aat/300002944,,,,
53,Gartenteil,"hertziana,khi",49838200,,,,,
53,Kreuzwegstation,hertziana,49483300,http://vocab.getty.edu/aat/300265130,,,,
52,Stütze,"hertziana,khi",48143200,,,,,
51,Balustrade,"hertziana,khi",49645400,http://vocab.getty.edu/aat/300001989,,,,
51,Relieffries,"hertziana,khi",49437000,,,,,
51,Reiterstatuette,"hertziana,khi,marburg",49437800,,http://vocab.getty.edu/aat/300047606,,,
50,Mumienbildnis,khi,49459600,http://vocab.getty.edu/aat/300033934,,,,
50,Palais,"hertziana,khi,marburg",49754600,,http://vocab.getty.edu/aat/300071272,,,http://vocab.getty.edu/aat/300005734
