id,uri
22183,https://artresearch.net/resource/pharos/artwork/1d7377779e0503c239c8ab7220cd290b5e4bd35b
22185,https://artresearch.net/resource/pharos/artwork/1d7377779e0503c239c8ab7220cd290b5e4bd35b
22194,https://artresearch.net/resource/pharos/artwork/1d7377779e0503c239c8ab7220cd290b5e4bd35b
10035,https://artresearch.net/resource/pharos/artwork/263e007713cf0ed4983ecb30dfd5613ebd0b693c
22326,https://artresearch.net/resource/pharos/artwork/0abaeaf16bc39be822e4f3006f500b4fd8cca90c
2203,https://artresearch.net/resource/pharos/artwork/3dea387f4af4f4e68f44fe6bf41b907757170b09
2194,https://artresearch.net/resource/pharos/artwork/13354a19c43f6c8825235ea8e3580f3ded2c55ab
2210,https://artresearch.net/resource/pharos/artwork/4343162084e9cfd2478f14e72bfbaf49971edf36
22345,https://artresearch.net/resource/pharos/artwork/4026b0801b04bc3a9358b23ca8f533a9392e9aed
22342,https://artresearch.net/resource/pharos/artwork/08153d29fdf05866fdaabad888c885313fcc3e2a
2193,https://artresearch.net/resource/pharos/artwork/2d909519bfecaf1717ba891df12e5589d8ed3585
2232,https://artresearch.net/resource/pharos/artwork/5280aa86cd270c0b819f816ab62a0494fcee16b3
2199,https://artresearch.net/resource/pharos/artwork/05b0236fbe663ec71b87f97490fcd792b4d16e90
2214,https://artresearch.net/resource/pharos/artwork/3d3a58f74d5e095d6c0fb206c9c030bf52659a2e
2182,https://artresearch.net/resource/pharos/artwork/96e18032da2092a04e83c543cd39ed677402ba2c
2189,https://artresearch.net/resource/pharos/artwork/4ea446d9be9f748c989f3c57457f8267f6218fc4
2200,https://artresearch.net/resource/pharos/artwork/059c03fa500fd94a483529b7ad50f4eb9c6f544e
2177,https://artresearch.net/resource/pharos/artwork/043bc4ec2ec381a1e6cca671b06a1b012060449b
2167,https://artresearch.net/resource/pharos/artwork/7023126983bdd8545268321aa1b857228d079a5c
10014,https://artresearch.net/resource/pharos/artwork/7b3020457fc50d77cce0bb54914c5b2277a4ff5d
10025,https://artresearch.net/resource/pharos/artwork/38ec5f4a98375fcba375b9708805c956f3e155fc
10411,https://artresearch.net/resource/pharos/artwork/1b0ee5ee0a6697a3568f3d9437f32cdd779e149c
2201,https://artresearch.net/resource/pharos/artwork/059c03fa500fd94a483529b7ad50f4eb9c6f544e
2235,https://artresearch.net/resource/pharos/artwork/57821c64cee7e2cc8d8ee2de526e5133202a8edf
10403,https://artresearch.net/resource/pharos/artwork/37ae899bca05db17e6ce11be784cbcde98688854
2198,https://artresearch.net/resource/pharos/artwork/3dac76083f0fec56c3f259bc29a23fa0b545e393
10030,https://artresearch.net/resource/pharos/artwork/873ca8e3f8fd5f0c156f1f67b1b0a3074ad05abd
10420,https://artresearch.net/resource/pharos/artwork/dfae2b5eb7ef9e4d38a77ba3e1b73489cbc8a17d
2180,https://artresearch.net/resource/pharos/artwork/2f271953f9f95b0d15c60c4f3f764b95a4693a08
21840,https://artresearch.net/resource/pharos/artwork/3b682367a6cddb8b0dc853c7561f18f4fabfe74a
21765,https://artresearch.net/resource/pharos/artwork/7cede6e4fb1c0c5811ad73099ae46f0a00a1fdd8
21956,https://artresearch.net/resource/pharos/artwork/1b8c2fd7e3046cc55e12463b502b323c06a1d2cf
21955,https://artresearch.net/resource/pharos/artwork/82248fd04a72035d1f9dbc70b8b0b2e9f534f49f
21845,https://artresearch.net/resource/pharos/artwork/0eddad996a89030328435abd6b10ee23c42debba
22330,https://artresearch.net/resource/pharos/artwork/26a60861cfbcfbac05f09aa9c52b56947d22de8c
22329,https://artresearch.net/resource/pharos/artwork/33fff908dc494408dbaa4d9acd68ecef0f885de2
22317,https://artresearch.net/resource/pharos/artwork/75f6e66cb3c266930b7e4d3ded57024d9269790d
21741,https://artresearch.net/resource/pharos/artwork/c1b1e81bf204db80bf2960b256e9f1d84ea70b38
22316,https://artresearch.net/resource/pharos/artwork/ce850b3d811c677bc6c4f14f5f6b879737a49bc1
21755,https://artresearch.net/resource/pharos/artwork/c0d31adb9d28cbc104a42c9d21b9bb0e1912c789
21964,https://artresearch.net/resource/pharos/artwork/0f3b0f761d9f9aaf03a39e4d7c01f732c07f842a
22021,https://artresearch.net/resource/pharos/artwork/d0d7974c93dc618d0f3c0f87a8e88521c4e63930
21996,https://artresearch.net/resource/pharos/artwork/31238acc0715d65f01e0ab3be08bccda7f1e35f0
22347,https://artresearch.net/resource/pharos/artwork/76a2d73d43841655b80e5ee97aba74bed7047887
21745,https://artresearch.net/resource/pharos/artwork/21b14ccc7f9a436a595ec3a07fd7374478dff11b
21748,https://artresearch.net/resource/pharos/artwork/21b14ccc7f9a436a595ec3a07fd7374478dff11b
21756,https://artresearch.net/resource/pharos/artwork/1c800219cd6decf4a1cc8c8e230cdc1a4bce4924
21850,https://artresearch.net/resource/pharos/artwork/22b004fd52ffedaa6b74a06e96c164029a1beeb6
21962,https://artresearch.net/resource/pharos/artwork/1a5c95128fd4b42468509c6c74dd38017abd4a8e
21953,https://artresearch.net/resource/pharos/artwork/82397841a5cc2f5a1fc2044cd2ae9303b5f2c66d
22310,https://artresearch.net/resource/pharos/artwork/5cf55c0301ffe5dcfb25c752c553fa4d5a76ea9d
21998,https://artresearch.net/resource/pharos/artwork/38ca2b1ecffb7ed35941ebcd8981fe315777cdda
21724,https://artresearch.net/resource/pharos/artwork/768f986148f59161bd034b08e23e1de5fe64a318
21763,https://artresearch.net/resource/pharos/artwork/2c09a61e75480baa98300676368a3683ca435645
21735,https://artresearch.net/resource/pharos/artwork/26f689cb88069b5c44acab0169c3cadf27ef50e8
21831,https://artresearch.net/resource/pharos/artwork/a94ba731a1fba266ac4cff29c85181469fe6ce89
