id,uri
.b10334798,https://artresearch.net/resource/pharos/artwork/1992db81bcb6a601acf097f7e25e8b3f8de71bc5
.b12978486,https://artresearch.net/resource/pharos/artwork/13b4b1f74cba6e92d29a9d8b7ec92acab0619b52
.b10336758,https://artresearch.net/resource/pharos/artwork/c119c5eeca3b097ffd8beb5a2b4333203d42499e
.b1033676x,https://artresearch.net/resource/pharos/artwork/c119c5eeca3b097ffd8beb5a2b4333203d42499e
.b10337167,https://artresearch.net/resource/pharos/artwork/0e420125b3cb3e595a70e47a584eed1bafa221ca
.b10337209,https://artresearch.net/resource/pharos/artwork/252dfdacb005f1370dfba0b33086b3f93feee7dc
.b10337210,https://artresearch.net/resource/pharos/artwork/234af7a41b1d9a6b1ef261bb419a40e6359bc300
.b10337179,https://artresearch.net/resource/pharos/artwork/3a8f19dff1f03e404f683da10433bac67248c526
.b10336849,https://artresearch.net/resource/pharos/artwork/8ea7af36a9a036e26194743c877f1d4b66407fda
.b10337234,https://artresearch.net/resource/pharos/artwork/40fd1da7d4b55d033a9039f349ca06cb66f92e2c
.b10337246,https://artresearch.net/resource/pharos/artwork/68c72e584dd53c57b125d6458970460456468023
.b1033726x,https://artresearch.net/resource/pharos/artwork/077b91178b8edfe4bd1b4a3148f36345201e89e1
.b10337192,https://artresearch.net/resource/pharos/artwork/0c2a78ec45abe683f90c02b535c11399c40c832e
.b10337222,https://artresearch.net/resource/pharos/artwork/6c4da1b31f90c450f99c646f2a855985d30b6f50
.b10337180,https://artresearch.net/resource/pharos/artwork/213f0ee347acae471bd4b4af7f0c26d98a72e1dc
.b13407545,https://artresearch.net/resource/pharos/artwork/b2c7e9ec1752b30cd9e881e546c7f700ba7154db
.b10338421,https://artresearch.net/resource/pharos/artwork/1346d1a8f4b4a684c5e5470c8a607c72c627492d
.b10338500,https://artresearch.net/resource/pharos/artwork/6274f5307f29689f1acfcdfd3496db2da2722dec
.b10338433,https://artresearch.net/resource/pharos/artwork/05f458a71caa9e519a45a58f8151840890de9565
.b10338470,https://artresearch.net/resource/pharos/artwork/0431f4a47aa84ba38276e20a554b7946f8d94641
.b10338482,https://artresearch.net/resource/pharos/artwork/491f7a5f7a4ab741423d5dcf7fc06b7a6b1afd30
.b10338494,https://artresearch.net/resource/pharos/artwork/46fe6dfcc95c944407c5990f04610e4c05a38ead
.b1033841x,https://artresearch.net/resource/pharos/artwork/63ea222c799490492b98a203d53209d681c2a1e1
.b10338445,https://artresearch.net/resource/pharos/artwork/5cdea595a62baf027dc1218c1c2b825460115cbd
.b10338457,https://artresearch.net/resource/pharos/artwork/5d191135a6be3011ecd54a7f8303c246caf614ee
.b10338469,https://artresearch.net/resource/pharos/artwork/96dcc3a75051312530d6d61ee220dd5d350e805e
.b10338937,https://artresearch.net/resource/pharos/artwork/7129a08bf551a5404d5f0c433f0cb037ec14f6bc
.b10338974,https://artresearch.net/resource/pharos/artwork/2a5fdb5776012898cf688a97b3bb9dbc8a2c3afb
.b10338640,https://artresearch.net/resource/pharos/artwork/30d7f2e6fb4bbfb23370d64b3eac0d0b22e76af7
.b10338573,https://artresearch.net/resource/pharos/artwork/4e63f8f69938ada3d474f59c4225b0a0914bec27
.b1033869x,https://artresearch.net/resource/pharos/artwork/02b944b9209fe11d119e41167f31c01ea9166414
.b10338998,https://artresearch.net/resource/pharos/artwork/0c2c18151b8b0c7ec5dcb6e293074cea31793d8d
.b10338676,https://artresearch.net/resource/pharos/artwork/81b56068a9cc50a553093e7199f359c3c28bc581
.b1033886x,https://artresearch.net/resource/pharos/artwork/6462a3d55a9a1c0a751d6a5e38e7fb663b298b6c
.b10338986,https://artresearch.net/resource/pharos/artwork/0eafac357ec1a41f68d86ef217d0d3d1e3ef47cf
.b10338925,https://artresearch.net/resource/pharos/artwork/2867f4dcea140967c830ee76c47e8f71a6721a0b
.b10338561,https://artresearch.net/resource/pharos/artwork/1924d8769e6a01d6bba40af1debe647275c8afd2
.b10338597,https://artresearch.net/resource/pharos/artwork/1d373814566828451e501bf5a287fcd1be8ef4f9
.b10338688,https://artresearch.net/resource/pharos/artwork/0d44ac4911270d05b7285283f5218a729f94c607
.b10338639,https://artresearch.net/resource/pharos/artwork/1f1188eaa9af3931aabad47ee008500881ce9e16
.b10338585,https://artresearch.net/resource/pharos/artwork/454b6169d0affa962a6820a683f4f637c79de7c4
.b10338603,https://artresearch.net/resource/pharos/artwork/412babe963c7b238ee06ab0e5708c16509a18279
.b10338615,https://artresearch.net/resource/pharos/artwork/56304a6aa8a5ebd85b22f852e86fb76948c05687
.b10338767,https://artresearch.net/resource/pharos/artwork/3b40894beed1540a6262f815c2a453cc476d3ec0
.b10338627,https://artresearch.net/resource/pharos/artwork/85fec47f177f65c3d2703bf47e64e77e66e4ff62
.b10338664,https://artresearch.net/resource/pharos/artwork/b5ce213942f249b03818db4696e833c760b70b2b
.b1341639x,https://artresearch.net/resource/pharos/artwork/0c8989b0873825784485d11da712e2fae8747faf
.b13416406,https://artresearch.net/resource/pharos/artwork/0c8989b0873825784485d11da712e2fae8747faf
.b13416431,https://artresearch.net/resource/pharos/artwork/0c8989b0873825784485d11da712e2fae8747faf
.b13416455,https://artresearch.net/resource/pharos/artwork/0c8989b0873825784485d11da712e2fae8747faf
.b13416480,https://artresearch.net/resource/pharos/artwork/5ea0eada566927065e3d33b219be40e9aec47931
.b13416509,https://artresearch.net/resource/pharos/artwork/5ea0eada566927065e3d33b219be40e9aec47931
.b13416534,https://artresearch.net/resource/pharos/artwork/5ea0eada566927065e3d33b219be40e9aec47931
.b13416546,https://artresearch.net/resource/pharos/artwork/5ea0eada566927065e3d33b219be40e9aec47931
.b13416248,https://artresearch.net/resource/pharos/artwork/31b40f3cc95c167c8aa65f0f75970a3de87f379c
.b13416273,https://artresearch.net/resource/pharos/artwork/31b40f3cc95c167c8aa65f0f75970a3de87f379c
.b13416285,https://artresearch.net/resource/pharos/artwork/31b40f3cc95c167c8aa65f0f75970a3de87f379c
.b13416297,https://artresearch.net/resource/pharos/artwork/31b40f3cc95c167c8aa65f0f75970a3de87f379c
.b13416340,https://artresearch.net/resource/pharos/artwork/b5cee4772d2da37257a26dcacc5aed2bb952a756
.b13416364,https://artresearch.net/resource/pharos/artwork/b5cee4772d2da37257a26dcacc5aed2bb952a756
.b13416388,https://artresearch.net/resource/pharos/artwork/b5cee4772d2da37257a26dcacc5aed2bb952a756
.b13416303,https://artresearch.net/resource/pharos/artwork/3bc9a1a67324179e352d4a64e3ad4ddd5a2eb900
.b13416315,https://artresearch.net/resource/pharos/artwork/3bc9a1a67324179e352d4a64e3ad4ddd5a2eb900
.b13416327,https://artresearch.net/resource/pharos/artwork/3bc9a1a67324179e352d4a64e3ad4ddd5a2eb900
.b10144663,https://artresearch.net/resource/pharos/artwork/004fbdfda44919671ae1cd228e3761b4ded0e322
.b10144687,https://artresearch.net/resource/pharos/artwork/8b70d3efebfc1ba0109901844e54b9967bdd91f6
.b10144675,https://artresearch.net/resource/pharos/artwork/97d69186c31407df198d08ec10431eadb7a96304
.b1014464x,https://artresearch.net/resource/pharos/artwork/08360d631fae75bf253c565111acfee2d2cc0d3e
.b10144626,https://artresearch.net/resource/pharos/artwork/53e07c09c6d50e84afa62a9083756fe5cb233e67
.b10144638,https://artresearch.net/resource/pharos/artwork/5e96a092cf4272ac1e79e90a6db2fe4375a0c647
.b10143774,https://artresearch.net/resource/pharos/artwork/15b233a6d5b4bbd0e91f49bfcf2f0c4f06bded89
.b10143907,https://artresearch.net/resource/pharos/artwork/1142ca4b18856eef38567604a31e46f1246ef4dd
.b10143804,https://artresearch.net/resource/pharos/artwork/1cf5543b340cdb72df19fdca6b50bbee8f7e9fd1
.b10144092,https://artresearch.net/resource/pharos/artwork/0620966e27a72fc44a6c37c0bae249957613b137
.b10143944,https://artresearch.net/resource/pharos/artwork/1fb2a1bbd0b6dc7142458fbb3aa96630a19cb85e
.b1014402x,https://artresearch.net/resource/pharos/artwork/19a1e6843d6f7386c008fde79dde1f6f1a9bccc6
.b10143919,https://artresearch.net/resource/pharos/artwork/35beded8d5f91c67d133715775588976ceda6b47
.b10144523,https://artresearch.net/resource/pharos/artwork/0cd85f2ebd6607ca86941a050f372f95b5c2096f
.b10144365,https://artresearch.net/resource/pharos/artwork/14e2b9c015aa93f793555242ddc8a3216d6dbc86
.b10143750,https://artresearch.net/resource/pharos/artwork/51f66d499d7e4eb51044d9c2c5103be09f3df9ac
.b10144262,https://artresearch.net/resource/pharos/artwork/381b369f55d28d5e73a59216c28733b1be5ef41d
.b10143932,https://artresearch.net/resource/pharos/artwork/562dea6258c634add6dcbb4fcaab0f46f58848c3
.b10143841,https://artresearch.net/resource/pharos/artwork/5ebb6c01ca1c25f71a1f37bbd4f5b428509a62d9
.b10144705,https://artresearch.net/resource/pharos/artwork/1dc524dfca8a94f69899f0e3422f7f412543c277
.b10144304,https://artresearch.net/resource/pharos/artwork/3e407cc872778e3c5fb5248df9d787d7cf8928e4
.b10144341,https://artresearch.net/resource/pharos/artwork/3c4668f59d6e2ea749339ab4a12504b590bbb736
.b10144122,https://artresearch.net/resource/pharos/artwork/4ec05a234d13557f716c9a84333a33cc9969124f
.b10144729,https://artresearch.net/resource/pharos/artwork/2410f6bdde32c189328ab0d742e579da4f41cb98
.b1014478x,https://artresearch.net/resource/pharos/artwork/20458773cff6894b02c8232d3cf896f3a1c92102
.b1014397x,https://artresearch.net/resource/pharos/artwork/63017888790a4f91c49dd1ecaee9e78ca63f88be
.b10143920,https://artresearch.net/resource/pharos/artwork/6aa831c5c385555acb4d4bc26ece202805245583
.b10144134,https://artresearch.net/resource/pharos/artwork/58c8ed391a016452b45839603c16e49c72bafa8c
.b10144250,https://artresearch.net/resource/pharos/artwork/50412ce82684bdbaba35675f9c201bce94d7340b
.b10144109,https://artresearch.net/resource/pharos/artwork/5ffb59fa8e1a1f07fa4d8bd21f620f5ae0e8b30a
.b10144560,https://artresearch.net/resource/pharos/artwork/59cfa6ebdb9bd134fd3d4f4253fbcf437c861bdd
.b10144298,https://artresearch.net/resource/pharos/artwork/6b4b9f9fc2850a2edba6b7c61d47194669025a62
.b10144699,https://artresearch.net/resource/pharos/artwork/5aec9d52503cfbd6b2d345dc6a1e0cebae16e1d7
.b1014383x,https://artresearch.net/resource/pharos/artwork/977be5fdb7c30c683a40f53d0b4a32002f7377b9
.b10144730,https://artresearch.net/resource/pharos/artwork/5b7174a5cc2519801e9ec4b1afa459bfb368bc47
.b10143762,https://artresearch.net/resource/pharos/artwork/a73db3c94996d2725689133a75f596c8738b3ef1
.b10144778,https://artresearch.net/resource/pharos/artwork/c87bb6a823570a40590263cc81e1a893c99e8a04
.b10144237,https://artresearch.net/resource/pharos/artwork/f679dfb4a3a1243cc5d0aa2c2c385d4300a3266a
.b10144067,https://artresearch.net/resource/pharos/artwork/0210fbd74b61409af8bda8368fa388dcc77156b4
.b10144286,https://artresearch.net/resource/pharos/artwork/17dbf8bd77809189ec67916b011fd02b67481780
.b10144018,https://artresearch.net/resource/pharos/artwork/31ff0a5c6499b2f3f9028eab9adb8293cf0e5a6f
.b10144110,https://artresearch.net/resource/pharos/artwork/2a9b07bf52e08aaee88cd43e1d9849dd5c74a2e9
.b10143890,https://artresearch.net/resource/pharos/artwork/5c9461aa2d37ba25ede356c67198bd7a3236ce8e
.b10144754,https://artresearch.net/resource/pharos/artwork/22d512e1a8e94cf987cc2ef3649f35e03a82724f
.b10144535,https://artresearch.net/resource/pharos/artwork/381125c7684d634b1f933ffbe7296abe055a77b0
.b10144389,https://artresearch.net/resource/pharos/artwork/57ae2934e2732c08c0c35cc2cdc7fe52dc772479
.b10144055,https://artresearch.net/resource/pharos/artwork/85f5f0b523d0d49a0ee1b90b8c928df8e6401e6c
.b10144080,https://artresearch.net/resource/pharos/artwork/9652963bc9d13b2d5c51c9ab51ca47f38ebb52a2
.b10144390,https://artresearch.net/resource/pharos/artwork/7e8da230e2e6ed424a8b278ba4c9106668c24a37
.b10144225,https://artresearch.net/resource/pharos/artwork/999ab56375a22781f35d9a6150cd118c430abe0f
.b1014433x,https://artresearch.net/resource/pharos/artwork/91c7bef0d286a7dd629402bbf88c296a1f85493d
