wikidata
http://www.wikidata.org/entity/Q1001225
http://www.wikidata.org/entity/Q1001231
http://www.wikidata.org/entity/Q100149
http://www.wikidata.org/entity/Q100407
http://www.wikidata.org/entity/Q1004807
http://www.wikidata.org/entity/Q1005521
http://www.wikidata.org/entity/Q101053
http://www.wikidata.org/entity/Q101082
http://www.wikidata.org/entity/Q101146630
http://www.wikidata.org/entity/Q101179
http://www.wikidata.org/entity/Q101199
http://www.wikidata.org/entity/Q101264
http://www.wikidata.org/entity/Q1013498
http://www.wikidata.org/entity/Q101350
http://www.wikidata.org/entity/Q101372
http://www.wikidata.org/entity/Q101470
http://www.wikidata.org/entity/Q101481
http://www.wikidata.org/entity/Q101500
http://www.wikidata.org/entity/Q101515
http://www.wikidata.org/entity/Q101522
http://www.wikidata.org/entity/Q101557
http://www.wikidata.org/entity/Q101563
http://www.wikidata.org/entity/Q101645
http://www.wikidata.org/entity/Q101651
http://www.wikidata.org/entity/Q101709
http://www.wikidata.org/entity/Q101759
http://www.wikidata.org/entity/Q101766
http://www.wikidata.org/entity/Q101773
http://www.wikidata.org/entity/Q101780
http://www.wikidata.org/entity/Q1018680
http://www.wikidata.org/entity/Q1020214
http://www.wikidata.org/entity/Q1021319
http://www.wikidata.org/entity/Q1021466
http://www.wikidata.org/entity/Q1022090
http://www.wikidata.org/entity/Q1024911
http://www.wikidata.org/entity/Q1024926
http://www.wikidata.org/entity/Q1026788
http://www.wikidata.org/entity/Q1027980
http://www.wikidata.org/entity/Q10316
http://www.wikidata.org/entity/Q1031840
http://www.wikidata.org/entity/Q1035163
http://www.wikidata.org/entity/Q103714
http://www.wikidata.org/entity/Q103791
http://www.wikidata.org/entity/Q103853655
http://www.wikidata.org/entity/Q103854159
http://www.wikidata.org/entity/Q103916006
http://www.wikidata.org/entity/Q103921262
http://www.wikidata.org/entity/Q103921705
http://www.wikidata.org/entity/Q103924287
http://www.wikidata.org/entity/Q104259270
http://www.wikidata.org/entity/Q104273526
http://www.wikidata.org/entity/Q1047110
http://www.wikidata.org/entity/Q1049514
http://www.wikidata.org/entity/Q105160
http://www.wikidata.org/entity/Q105176
http://www.wikidata.org/entity/Q105263
http://www.wikidata.org/entity/Q105376
http://www.wikidata.org/entity/Q10547
http://www.wikidata.org/entity/Q10551680
http://www.wikidata.org/entity/Q1059456
http://www.wikidata.org/entity/Q10600995
http://www.wikidata.org/entity/Q1061313
http://www.wikidata.org/entity/Q106189064
http://www.wikidata.org/entity/Q106405774
http://www.wikidata.org/entity/Q1064083
http://www.wikidata.org/entity/Q106417858
http://www.wikidata.org/entity/Q106980991
http://www.wikidata.org/entity/Q1070894
http://www.wikidata.org/entity/Q1071657
http://www.wikidata.org/entity/Q107210879
http://www.wikidata.org/entity/Q1072509
http://www.wikidata.org/entity/Q1072621
http://www.wikidata.org/entity/Q107393
http://www.wikidata.org/entity/Q1077488
http://www.wikidata.org/entity/Q1078411
http://www.wikidata.org/entity/Q108205268
http://www.wikidata.org/entity/Q108651171
http://www.wikidata.org/entity/Q108715329
http://www.wikidata.org/entity/Q1087588
http://www.wikidata.org/entity/Q1092598
http://www.wikidata.org/entity/Q109573128
http://www.wikidata.org/entity/Q109573713
http://www.wikidata.org/entity/Q109573722
http://www.wikidata.org/entity/Q109575932
http://www.wikidata.org/entity/Q110016427
http://www.wikidata.org/entity/Q1101408
http://www.wikidata.org/entity/Q110186964
http://www.wikidata.org/entity/Q11025470
http://www.wikidata.org/entity/Q1106343
http://www.wikidata.org/entity/Q110715377
http://www.wikidata.org/entity/Q1108408
http://www.wikidata.org/entity/Q1113069
http://www.wikidata.org/entity/Q111369
http://www.wikidata.org/entity/Q111389
http://www.wikidata.org/entity/Q111626
http://www.wikidata.org/entity/Q111632706
http://www.wikidata.org/entity/Q111644
http://www.wikidata.org/entity/Q111768012
http://www.wikidata.org/entity/Q111824
http://www.wikidata.org/entity/Q1118661
http://www.wikidata.org/entity/Q111878
http://www.wikidata.org/entity/Q111937
http://www.wikidata.org/entity/Q111942
http://www.wikidata.org/entity/Q1120154
http://www.wikidata.org/entity/Q112237
http://www.wikidata.org/entity/Q1124698
http://www.wikidata.org/entity/Q113018337
http://www.wikidata.org/entity/Q1132213
http://www.wikidata.org/entity/Q1132763
http://www.wikidata.org/entity/Q11327751
http://www.wikidata.org/entity/Q113303876
http://www.wikidata.org/entity/Q1133576
http://www.wikidata.org/entity/Q1134594
http://www.wikidata.org/entity/Q113574289
http://www.wikidata.org/entity/Q113687319
http://www.wikidata.org/entity/Q11390
http://www.wikidata.org/entity/Q1143278
http://www.wikidata.org/entity/Q1144389
http://www.wikidata.org/entity/Q1147618
http://www.wikidata.org/entity/Q1149473
http://www.wikidata.org/entity/Q114956789
http://www.wikidata.org/entity/Q114958128
http://www.wikidata.org/entity/Q1155914
http://www.wikidata.org/entity/Q1157122
http://www.wikidata.org/entity/Q1161943
http://www.wikidata.org/entity/Q116462926
http://www.wikidata.org/entity/Q116619720
http://www.wikidata.org/entity/Q116696814
http://www.wikidata.org/entity/Q116697609
http://www.wikidata.org/entity/Q116821139
http://www.wikidata.org/entity/Q11685443
http://www.wikidata.org/entity/Q11709129
http://www.wikidata.org/entity/Q11734949
http://www.wikidata.org/entity/Q11738944
http://www.wikidata.org/entity/Q11757542
http://www.wikidata.org/entity/Q11786470
http://www.wikidata.org/entity/Q11791788
http://www.wikidata.org/entity/Q11797261
http://www.wikidata.org/entity/Q11797274
http://www.wikidata.org/entity/Q11800526
http://www.wikidata.org/entity/Q11801546
http://www.wikidata.org/entity/Q11816083
http://www.wikidata.org/entity/Q11829388
http://www.wikidata.org/entity/Q11830439
http://www.wikidata.org/entity/Q1184727
http://www.wikidata.org/entity/Q1185397
http://www.wikidata.org/entity/Q1186442
http://www.wikidata.org/entity/Q1191195
http://www.wikidata.org/entity/Q11986723
http://www.wikidata.org/entity/Q1202211
http://www.wikidata.org/entity/Q12055213
http://www.wikidata.org/entity/Q1210672
http://www.wikidata.org/entity/Q121434795
http://www.wikidata.org/entity/Q12194565
http://www.wikidata.org/entity/Q1220279
http://www.wikidata.org/entity/Q1220793
http://www.wikidata.org/entity/Q122102493
http://www.wikidata.org/entity/Q122160972
http://www.wikidata.org/entity/Q122541261
http://www.wikidata.org/entity/Q122541682
http://www.wikidata.org/entity/Q122563635
http://www.wikidata.org/entity/Q12258285
http://www.wikidata.org/entity/Q122592093
http://www.wikidata.org/entity/Q122595412
http://www.wikidata.org/entity/Q122598726
http://www.wikidata.org/entity/Q12267
http://www.wikidata.org/entity/Q12273
http://www.wikidata.org/entity/Q1228107
http://www.wikidata.org/entity/Q1228199
http://www.wikidata.org/entity/Q1229763
http://www.wikidata.org/entity/Q123165153
http://www.wikidata.org/entity/Q123205592
http://www.wikidata.org/entity/Q123235318
http://www.wikidata.org/entity/Q12333063
http://www.wikidata.org/entity/Q1233340
http://www.wikidata.org/entity/Q123344054
http://www.wikidata.org/entity/Q123485048
http://www.wikidata.org/entity/Q1235033
http://www.wikidata.org/entity/Q123504613
http://www.wikidata.org/entity/Q123505249
http://www.wikidata.org/entity/Q12352
http://www.wikidata.org/entity/Q1236794
http://www.wikidata.org/entity/Q123753857
http://www.wikidata.org/entity/Q123753875
http://www.wikidata.org/entity/Q123910779
http://www.wikidata.org/entity/Q123916516
http://www.wikidata.org/entity/Q124233
http://www.wikidata.org/entity/Q124258959
http://www.wikidata.org/entity/Q1242721
http://www.wikidata.org/entity/Q1245759
http://www.wikidata.org/entity/Q124620
http://www.wikidata.org/entity/Q1247384
http://www.wikidata.org/entity/Q1247411
http://www.wikidata.org/entity/Q1249823
http://www.wikidata.org/entity/Q12647
http://www.wikidata.org/entity/Q126478265
http://www.wikidata.org/entity/Q126742505
http://www.wikidata.org/entity/Q12679
http://www.wikidata.org/entity/Q1269394
http://www.wikidata.org/entity/Q127155001
http://www.wikidata.org/entity/Q12717939
http://www.wikidata.org/entity/Q12719604
http://www.wikidata.org/entity/Q1272138
http://www.wikidata.org/entity/Q127502881
http://www.wikidata.org/entity/Q127505559
http://www.wikidata.org/entity/Q1280781
http://www.wikidata.org/entity/Q12863082
http://www.wikidata.org/entity/Q12865450
http://www.wikidata.org/entity/Q12867387
http://www.wikidata.org/entity/Q12868253
http://www.wikidata.org/entity/Q12871397
http://www.wikidata.org/entity/Q12878480
http://www.wikidata.org/entity/Q12878622
http://www.wikidata.org/entity/Q128789384
http://www.wikidata.org/entity/Q12892
http://www.wikidata.org/entity/Q1289877
http://www.wikidata.org/entity/Q13036851
http://www.wikidata.org/entity/Q13037430
http://www.wikidata.org/entity/Q13049257
http://www.wikidata.org/entity/Q130537595
http://www.wikidata.org/entity/Q130543258
http://www.wikidata.org/entity/Q131340622
http://www.wikidata.org/entity/Q131378451
http://www.wikidata.org/entity/Q131449755
http://www.wikidata.org/entity/Q1317854
http://www.wikidata.org/entity/Q1319989
http://www.wikidata.org/entity/Q1320403
http://www.wikidata.org/entity/Q1320427
http://www.wikidata.org/entity/Q1325222
http://www.wikidata.org/entity/Q13279
http://www.wikidata.org/entity/Q13282
http://www.wikidata.org/entity/Q133446714
http://www.wikidata.org/entity/Q133446785
http://www.wikidata.org/entity/Q133446949
